card_name,issuing_bank,issuing_bank_raw,card_network,categories,joining_fee,annual_fee,fee_waiver_condition,reward_rate,reward_structure,redemption_options,welcome_benefits,milestone_benefits,lounge_access,eligibility,interest_rate_apr,forex_markup,other_charges,key_features,pros,cons,rating,source_site,source_url
Apollo SBI SELECT Credit Card,SBI Card,Best SBI,"Mastercard, RuPay","[""Best Health and Wellness Credit Cards"", ""Best SBI"", ""Best SBI Credit Cards""]","₹1,499 + GST","₹1,499 + GST",Annual Charges Reversed on Spending of ₹3 Lakh or More,,Reward Points,1 RP = 1 Health Credit (Equivalent to ₹1),,"Receive a complimentary comprehensive health check-up package worth ₹1,999 on spending ₹50,000 within 90 days of joining . Once qualified for the offer, cardholders will receive a link to book the diagnostic test via SMS and/or email sent to their registered contact details. Spend ₹50,000 within 90 days of your card anniversary each year to get a complimentary comprehensive health check-up package worth ₹1,999 . Get an annual fee of ₹1,499 reversed by spending ₹3 lakh in the previous membership year. Enjoy a complimentary Noise Smartwatch worth ₹7,999 with an annual spending of ₹6 lakh .","{""domestic"": ""4 Free Visits Each Year (Maximum One Every Quarter)"", ""international"": ""N/A""}",,3.75% Per Month (45% Annually),3.50%,"1% Waiver on Fuel Transactions Between ₹500 and ₹4,000 | 2.5% or ₹500 (Whichever is Higher) | N/A",Apollo Select is a sub-premium health credit card. It is a co-branded offering by SBI Card and Apollo 24/7. This card is available on the RuPay and Mastercard networks. Cardholders can avail of four free domestic airport lounge visits with the card. Complimentary two-year Priority Pass membership.,"[""With plenty of spend-based and milestone benefits, this credit card is extremely useful for those with high medical expenses.""]","[""Although Priority Pass membership is included, no free international lounge visits are offered with the card."", ""Reward Points earned with the card can only be converted to Apollo Health Credits. There is no option for cash redemption.""]",,cardinsider.com,https://cardinsider.com/sbi-card/apollo-sbi-select-credit-card/
BPCL SBI Octane Credit Card,SBI Card,Best SBI,,"[""Best Co-Branded Credit Cards"", ""Best Fuel Credit Cards in India"", ""Best SBI"", ""Best SBI Credit Cards"", ""Top 20 Best Credit Cards in India 2026""]","Rs. 1,499 + GST","Rs. 1,499 + GST",Next year’s renewal fee waived on annual expenditure of Rs. 2 lakh.,,Reward Points,"Redeem RPs for Fuel at BPCL Stations, Against Statement, or for Products and Vouchers With SBI",,"Get a voucher worth ₹2,000 from popular brands like Bata, Yatra, Hush Puppies, or Aditya Fashion on annual spends of ₹3 lakh. How to Redeem the Voucher? You will receive an SMS with e-voucher options within 20 days of eligible spending. Once you choose an option, the e-voucher will be sent to your registered mobile number or email ID within 5 working days. Please note that the Aditya Birla Fashion voucher can only be redeemed at the following brand stores: Louis Philippe, Van Heusen, Allen Solly, Peter England, Planet Fashion, and Simon Carter. The annual renewal fee for the next year is also waived on a yearly expenditure of ₹2,00,000.","{""domestic"": ""4 complimentary access to domestic lounges every year (1 per quarter)."", ""international"": ""N/A""}","The BPCL SBI Octane card does not have any fixed eligibility criteria. The following are the basic criteria that one needs to fulfill to get an SBI Card: The applicant should be above 18 years of age. The applicant should have a stable income above ₹30,000 per month. The applicant should have a good credit history/score above 750.",3.75% Per Month (45% Per Annum),3.5% of the transaction amount,"Get a 1% waiver on the fuel surcharge for fuel transactions made up to ₹4,000 at all petrol pumps across India. Note that the maximum waiver of ₹100 can be availed in a month. This alone is equivalent to ₹1,200 in annual savings . | 2.5% of the withdrawn amount (subject to a minimum charge of Rs. 500) | Rs. 99 (plus applicable taxes) per redemption request.","Get 6,000 Bonus RPs on the realization of the annual membership fee as a welcome benefit. 25 reward points on spending Rs. 100 for fuel purchases at BPCL refill stations (maximum 2,500 reward points per month). 10 reward points per Rs. 100 spent on groceries, departmental stores and movie ticket purchases (maximum 7,500 reward points per month). 1 reward point per Rs. 100 you spend on other retail purchases, except mobile wallet uploads and expenditures on non-BPCL fuel stations. 1% fuel surcharge waived on all petrol transactions up to Rs. 4,000. 4 complimentary access to domestic lounges annualy (1 per quarter). Gift Vouchers worth Rs 2,000 from Aditya Birla Fashion or Yatra or Urban Ladder or Hush Puppies or Bata on annual expenditure of Rs. 3,00,000 or above. Renewal fee waived off if Rs. 2,00,000 were spent in the last year. Complimentary Fraud Liability cover of Rs. 1 Lakh","[""Welcome benefit of 6,000 Reward Points worth Rs 1500"", ""Enjoy 10 Reward Points on spend of Rs. 100 at dining, movies and departmental stores.""]","[""There is a reward redemption fee of Rs. 99."", ""No insurance benefits are included with this account.""]",,cardinsider.com,https://cardinsider.com/sbi-card/bpcl-sbi-card-octane/
BPCL SBI Credit Card,SBI Card,Best SBI,,"[""Best Fuel Credit Cards in India"", ""Best SBI"", ""Best SBI Credit Cards""]",₹499 + GST,₹499 + GST,Annual Fee Reversal on Spends of ₹1 Lakh in a Year,,Reward Points,Redeem Reward Points for Free Fuel at BPCL Stations. 1 Reward Point = ₹0.25,,The renewal fee of ₹499 for this credit card can be reversed if the cardholder is able to spend ₹1 lakh or more using his credit card in an anniversary year.,"{""domestic"": ""N/A"", ""international"": ""N/A""}",,3.75% Per Month (45% Per Annum),3.50%,"1% fuel surcharge waived off at all fuel stations across India for transactions up to Rs. 4,000 (max waiver capped at Rs. 100 per month) | 2.5% or ₹500 Whichever is Higher | ₹99 + GST","2,000 Activation Bonus Reward Points worth ₹500 on payment of the joining fee. 1 Reward Point per ₹100 spent with the card on non-fuel transactions. 5X Reward Points on departmental stores, groceries, dining, and movie spends (Up to 5000 Reward Points per month) 13X Reward Points on fuel spends at BPCL filling stations. (Maximum 1300 Reward Points per billing cycle) 1% fuel surcharge waived off at all filling stations across India for transactions up to ₹4,000 (max waiver capped at ₹100 per month). Annual renewal fee waived off on expenditure of ₹1 lakh in the preceding year.","[""This card offers great reward points on fuel transactions at BPCL petrol pumps in India."", ""BPCL SBI Credit Card can be availed at a low joining cost of Rs. 499.""]","[""This card doesn’t offer any domestic or international lounge access."", ""There are no insurance benefits provided with the BPCL SBI Credit Card.""]",,cardinsider.com,https://cardinsider.com/sbi-card/bpcl-sbi-credit-card/
Cashback SBI Credit Card,SBI Card,Best SBI,,"[""Best Cashback Credit Cards in India"", ""Best Online Shopping Credit Cards India"", ""Best SBI"", ""Best SBI Credit Cards"", ""Top 20 Best Credit Cards in India 2026""]",₹999 + GST,₹999 + GST,"The annual fee can be waived on spending Rs. 2,00,000 or more in the previous year.",,Cashback,Cashback Earned on the Card is Automatically Credited to the Cardholder’s Statement in The Following Month,,,"{""domestic"": ""N/A"", ""international"": ""N/A""}",,3.75% per month (45% per annum),3.5% + GST,"1% fuel surcharge waiver for transactions between Rs. 500 and Rs. 3,000 at petrol pumps across India. (waiver capped at Rs. 100 per statement) | 2.5% of the amount withdrawn or a minimum charge of Rs. 500. | N/A","Get 5% cashback on every online transaction (maximum ₹2,000 cashback per month). 1% cash back on every offline transaction. Spend-based annual fee waiver. 1% fuel surcharge waiver capped at ₹100 per month.","[""Decent 5% cashback on online and 1% cashback on offline spends."", ""The monthly cashback cap of ₹5,000 is high when compared to other cashback cards."", ""Great for online spending, as most cashback cards don’t offer 5% back and have lower rewards.""]","[""Several categories are excluded from 1% cashback."", ""It can be hard to reach the spend-based waiver, as many major spend categories don’t accrue cashback."", ""During online sales, you do not get an instant discount on the cashback card.""]",,cardinsider.com,https://cardinsider.com/sbi-card/cashback-sbi-credit-card/
Club Vistara SBI Card PRIME,SBI Card,Best SBI,Mastercard,"[""Best Credit Cards To Earn Club Vistara Points India"", ""Best Credit Cards in India Providing Club Vistara Membership"", ""Best SBI"", ""Best SBI Credit Cards""]","Rs. 2,999 + GST","Rs. 2,999 + GST",None,,Air Miles,"Club Vistara Points can be redeemed for booking award flights, class upgrades, or against any seat reservation under the Vistara Cash + Points program (1 CV Point = Rs. 0.2)",,"3,000 bonus CV points on the expenditure of  Rs. 75,000 in the first 90 days of issuance of the card. These points are credited to the Club Vistara account within 15 working days of reaching the spends threshold. 1 Premium Economy Class ticket each on the annual expenditure of Rs. 1..5 lakh, Rs. 3 lakh, Rs. 4.5 lakh and Rs. 8 lakh. 1 hotel e-voucher from Yatra worth Rs. 10,000 on annual spends of Rs. 8 lakh.","{""domestic"": ""8 complimentary access to domestic lounges (2 per quarter)"", ""international"": ""4 complimentary visits per year (max 2 per quarter) with Priority Pass membership.""}","SBI Cards has not defined any exact eligibility measures for the Club Vistara PRIME credit card. However, SBI does maintain a portal called Simplyfier where you can check the best-suited SBI credit card for you. Following are the basic eligibility criteria that must be aware of: The applicant’s age should be a minimum of 18 years. The applicant should either be self-employed or salaried and have a stable income. The applicant should maintain a decent credit history.",3.5% per month (42% per annum),3.5% (plus applicable taxes),"1% fuel surcharge applicable, subject to a minimum amount of Rs. 10. | 2.5% of the withdrawn amount (subject to a minimum charge of Rs. 500) | Nil","1 Premium Economy Class ticket as a welcome gift upon payment of Annual / Renewal fee. 4 Club Vistara Points per Rs. 200 spent using the card (applicable on all spends including fuel purchases). 3,000 CV points on spending Rs. 75,000 in the first 90 days of card activation. 1 Premium Economy class ticket each on annual spends of Rs. 1.5 lakhs, Rs. 3 lakhs, Rs. 4.5 lakhs & Rs. 8 lakhs. 1 Hotel e-voucher from Yatra (worth Rs. 10,000) if you spend Rs. 8 Lakh in a year. Insurance cover for up to 6 Air Vistara flight cancellations per year, each limited to Rs. 3,500 and many other travel-related insurance benefits. 8 domestic lounge access annually (max 2 per quarter). Priority Pass membership with 4 complimentary lounge access (limited to 2 visits/quarter).",[],[],,cardinsider.com,https://cardinsider.com/sbi-card/club-vistara-sbi-card-prime/
Club Vistara SBI Credit Card,SBI Card,Best SBI,,"[""Best Credit Cards To Earn Club Vistara Points India"", ""Best SBI"", ""Best SBI Credit Cards""]","Rs. 1,499 + GST","Rs. 1,499 + GST",None,,Air Miles,Reward Points directly transferred to Club Vistara account.  You can redeem the accumulated CV Points for flights on Air Vistara and partner airlines.,,"1000 Bonus Club Vistara Points on spending ₹50,000 within the ninety days of card set-up. These Club Vistara Points will be credited to the Club Vistara membership account within 15 working days. 1 complimentary economy class air ticket on each annual spending of Rs 1.5 lakhs, 2.5 lakhs and 5 lakhs. 1 hotel e-gift voucher that is worth ₹5,000 from Yatra on an annual expenditure of ₹5 lakhs.","{""domestic"": ""4 complimentary access to domestic lounges annually (max 1 visit every quarter)"", ""international"": ""Complimentary Priority Pass Membership""}",,3.50% per month (42% per annum),3.5% on the transaction amount,Nil | 2.5% of amount withdrawn (minimum charge of Rs 500/-) | Nil,"Welcome benefits include 1 complimentary economy-class air ticket as an e-gift voucher. 1,000 Bonus Club Vistara Points if you spend Rs. 50,000 within 90 days of card activation. Yatra E-voucher worth Rs. 5,000 if you spend Rs. 5 lakh annually. You spend 3 Club Vistara Points per Rs 200 on every transaction. Get 1 complimentary economy class air ticket on each annual spending of Rs 1.5 lakh, 2.5 lakh, 5 lakh. 4 complimentary access to domestic lounges annually. Complimentary membership of the Priority Pass lounge access program.",[],[],,cardinsider.com,https://cardinsider.com/sbi-card/club-vistara-sbi-credit-card/
Delhi Metro SBI Credit Card,SBI Card,Best SBI,,"[""Best SBI"", ""Best SBI Credit Cards""]",Rs. 500 + GST,Rs. 500 + GST,"You get a renewal fee waiver of Rs 500 on spending of Rs 1,00,000 in the previous year.",,Reward Points,You can redeem the reward point accumulated on this card can be redeemed against the reward catalogue or statement cash.,"You get 2000 reward points on spending ₹2000 within the first 60 days of the card issuance. Additionally, you get free Metro cash of ₹50 on your Delhi Metro Smart card. You can avail of this offer on payment of the joining fee.",,"{""domestic"": ""N/A"", ""international"": ""N/A""}",,3.5% per month ( 42% per annum),3.5% on the conversion amount,1% surcharge waiver on all fuel transactions at all fuel stations across India | 2.5% on the withdrawal amount subject to minimum amount of Rs 500 | Rs 99 per redemption request,"2000 Reward Points on spending Rs 2000 within the first 60 days 10 RP on every Rs 100 spent on Dining, Movies, Grocery, Departmental stores, and Utility bill payments Auto top-up of Rs 200 on your Delhi Metro Smart card when your balance reaches Rs 100. Renewal fee waiver on annual spending of Rs 1,00,000 in the previous year 1% surcharge waiver on all fuel transactions at all fuel stations across India.",[],[],,cardinsider.com,https://cardinsider.com/sbi-card/delhi-metro-sbi-credit-card/
Doctor’s IMA SBI Card,SBI Card,Best SBI,,"[""Best Health and Wellness Credit Cards"", ""Best SBI"", ""Best SBI Credit Cards""]","₹1,499 + GST","₹1,499 + GST",Renewal Fee is reversed on annual spends of Rs. 2 Lakhs,,Reward Points,Reward points can be redeemed against an array of options from the reward point catalogue. 1 Reward Point = Rs. 0.25,,"Cardholders get an e-Gift Voucher from Yatra/Bata/Shoppers Stop worth ₹5,000 on spending Rs. 5 Lakhs in a year On an annual expenditure of ₹2 Lakhs, the renewal fee will be reversed","{""domestic"": ""4 Free Domestic Lounge Visits Each Year, Maximum 1 Per Quarter"", ""international"": ""4 Free Lounge Visits Each Year, Maximum 2 Per Quarter""}",,3.75% Per Month or 42% Per Year,3.5% + GST,"1% Waiver for Transactions Between ₹400 and ₹5,000 | 2.5 % of the transaction amount or Rs. 500, whichever is lower | ₹99 + GST","An e-Voucher worth Rs. 1,500 from Yatra is given as a Welcome Gift. Earn 5x reward points on international transactions, medical supplies, and travel bookings. Get 5x reward points on all spending on Doctor’s Day Reversal of renewal fee on annual spend of Rs. 2 lakh Professional Indemnity Insurance Cover of Rs. 20 Lakhs can be availed by cardholders Complimentary Domestic Airport Lounge access 4 times a year Complimentary International Airport Lounge access 4 times a year (maximum two visits in a quarter) Get free membership access to the Priority Pass Program worth $99","[""Good rewards for medical and international spending."", ""Insurance cover for doctors is included.""]","[""Normal daily spending gives low rewards."", ""Yearly fee if you don’t meet the spending condition.""]",,cardinsider.com,https://cardinsider.com/sbi-card/doctors-ima-sbi-card/
Etihad Guest SBI Credit Card,SBI Card,Best SBI,,"[""Best SBI"", ""Best SBI Credit Cards""]","Rs. 1,499 + GST","Rs. 1,499 + GST",Annual membership fee waived off (2nd year onwards) on minimum spends of Rs. 3 lakh in the previous year,,Air Miles,"Etihad Guest Miles earned redeemable for booking flights, hotels and renting cars from participating travel partners, and for purchasing products from Etihad Guest website or its travel partner services. Etihad Miles can also be used to pay for purchases made using the credit card.",,"1 companion voucher on achieving the milestone of spends of Rs. 10,00,000. 5,000 Etihad Guest miles on annual spends of Rs. 5 lakh.","{""domestic"": ""8 complimentary access to domestic lounges annually (max 2/quarter)"", ""international"": ""Complimentary Priority Pass membership worth USD 99""}","SBI has not explicitly specified any clear eligibility criteria to apply for the Etihad Guest SBI card. But, they do have a portal, Simplyfier to help you with recommending the best credit card suitable for you.",3.5% per month (or 42% annually),3.5% (plus applicable taxes),"1% fuel surcharge waiver applicable at all fuel stations in India for purchases between Rs. 500 and Rs. 4,000 (max benefit capped at Rs. 250 per payment cycle) | 2.5% of the withdrawn amount (subject to a minimum charge of Rs. 500) | Nil","Welcome benefit of 2,500 Etihad Guest Miles. Complimentary Etihad Guest Silver tier status. 1 free wifi voucher on first Etihad Airways booking. 3 Etihad Guest Miles per Rs. 100 you spend on Etihad. 2 Etihad Guest Miles per Rs. 100 spent on international spends. 1 Etihad Guest Mile for every Rs. 100 on other spends (with a few exceptions). 10% discount on business class ticket bookings directly from Etihad Airways. 3% discount on economy class ticket bookings directly from Etihad Airways. 1 companion voucher on achieving the milestone spends of Rs. 10,00,000. 5,000 Etihad Guest Miles on annual spends of Rs. 5 lakh. Annual membership fee reversal (2nd year onwards) on spending Rs. 3 lakh in the previous year. 8 complimentary domestic lounge access annually (max 2/quarter). Complimentary Priority Pass membership worth USD 99. Personal overseas air accident cover worth Rs. 25 lakh. Complimentary fraud liability insurance cover worth Rs. 50,000. Complimentary insurance against loss of baggage worth USD 1,000. 1% fuel surcharge waiver on transactions between Rs. 500 and Rs. 4,000. Maximum waiver capped at Rs. 250 in a month.",[],[],,cardinsider.com,https://cardinsider.com/sbi-card/etihad-guest-sbi-credit-card/
Etihad Guest SBI Premier Credit Card,SBI Card,Best SBI,,"[""Best SBI"", ""Best SBI Credit Cards""]","Rs. 4,999 + GST","Rs. 4,999 + GST","Next year’s annual membership fee waived on the expenditure of minimum Rs. 5,00,000 in a year.",,Air Miles,"The Etihad Guest Miles earned are redeemable for booking hotels, flights, and renting cars from participating travel partners, and for purchasing products on etihadguest or its travel partner services. Etihad Miles can also be used to pay for purchases made using the credit card.",,"1,500 Etihad Guest Miles on the expenditure of Rs. 1,50,000 in a calendar quarter. 1 Companion Voucher within 15 days of achieving annual spends of Rs. 8,00,000. Membership renewal fee waived if Rs. 5,00,000 or more were spent using the card in the preceding year.","{""domestic"": ""8 domestic lounge access each year with a quarterly cap of 2 visits."", ""international"": ""Complimentary Priority Pass membership worth USD 99 with 4 complimentary lounge access outside India (max 2 per quarter). Visits chargeable at USD 27/visit/guest post this complimentary quota.""}","SBI has not explicitly defined any clear eligibility criteria for the Etihad Guest SBI Premier credit card. Nevertheless, they do have a portal called Simplyfier to find which SBI credit card is reasonably suited for you. The criteria to get approved for the Premier card is as mentioned below: If you are a salaried employee, your age should be between 18 years to 65 years. If you are a self-employed individual, your age should lie between 21 years and 60 years. You should have a stable source of income. You should have a good credit score.",3.5% per month (42% per annum),3.5% (plus applicable taxes),"The 1% fuel surcharge waiver at all fuel stations across India for transactions between Rs. 500 and Rs. 4,000 (capped at Rs. 250 per statement cycle) | 2.5% of the withdrawn amount (subject to a minimum charge of Rs. 500) | Nil","5,000 Etihad Guest Miles, 2 Complimentary Wi-Fi vouchers on the first Etihad Airways booking using the card, and complimentary Etihad Guest Gold Tier Status after the first card transaction as a Welcome Benefit. 6 Etihad Guest Miles per Rs. 100 you spend on Etihad. 4 Etihad Guest Miles for all transactions of Rs. 100 on international spends. 2 Etihad Guest Miles per Rs. 100 spends on all other expenditures (except fuel purchases). Up to 10% discount on direct Etihad Airways bookings. Up to 10% discount on travel rewards and miles redemption. 1,500 Etihad Guest Miles on spends of Rs. 1,50,000 in a calendar quarter. 1 Etihad Companion Voucher on an annual expenditure of Rs. 8,00,000. The annual fee was waived for spending Rs. 5,00,000 in the last year. International lounge visits with Priority Pass and Domestic lounge access with Visa Lounge Program. 1% fuel surcharge waiver.",[],[],,cardinsider.com,https://cardinsider.com/sbi-card/etihad-guest-sbi-premier-credit-card/
FABindia SBI Card SELECT,SBI Card,Best SBI,,"[""Best SBI"", ""Best SBI Credit Cards""]","Rs. 1,499 + GST","Rs. 1,499 + GST",Annual fee waived off on spends of Rs. 2 lakh in the previous year,,Reward Points,Reward Points can be converted into Fabfamily Rewards which can be used for shopping on Fabindia stores. 1 Reward Point = 1 Fabfamily Reward = Re. 1,,"The annual fee of the card is waived off on achieving the milestone of expenditure of a minimum of Rs. 2 lakh in the preceding year. Gift vouchers worth Rs. 1,250 from popular brands on achieving the quarterly milestone of expenditure of Rs. 2 lakh using the card. You can choose the gift voucher from either Aditya Birla Fashion Or Yatra Or Urban Ladder Or Hush Puppies / Bata.","{""domestic"": ""4 complimentary domestic airport lounge access (1 per quarter)"", ""international"": ""Complimentary Priority Pass membership for two years (lounge visits are chargeable)""}","SBI has not explicitly stipulated any eligibility criteria for the card. However, they have a portal called Simplyfier to check which SBI credit card best suits your needs.",3.5% per month (or 42% annually),3.5% of the transaction amount,"1% fuel surcharge waived off for transactions of up to Rs. 3,000 (max waiver of Rs 100 per month) | 2.5% of the transaction amount, subject to a minimum amount of Rs. 500 | Rs. 99 (plus applicable taxes) per redemption request","Fabindia gift voucher worth Rs. 1,500. Platinum tier Fabfamily membership. Gift voucher worth Rs. 1,250 from popular brands on spends of Rs. 2 lakh in a calendar quarter. 10 Reward Points per Rs. 100 spent on Fabindia stores. 3 Reward Points per Rs. 100 spent on dining, movies and entertainment. 2 Reward Points per Rs. 100 on all international spends. 2 Reward Points per Rs. 200 on all other spends. 4 complimentary domestic lounge access (max 1 per quarter). Complimentary membership of the Priority Pass program valid for 24 months. 1% fuel surcharge waived off on transactions of up to Rs. 3,000. Maximum waiver capped at Rs. 100/month. The Reward Points can be converted into Fabfamily rewards which can be used for shopping on Fabindia stores. 1 Reward Point = 1 Fabfamily Reward = Re. 1.",[],[],,cardinsider.com,https://cardinsider.com/sbi-card/fabindia-sbi-card-select/
FABINDIA SBI Credit Card,SBI Card,Best SBI,,"[""Best SBI"", ""Best SBI Credit Cards""]",Rs. 499 + GST,Rs. 499 + GST,Get your renewal fee waived off on a minimum spend of Rs 1 lakh in the previous year.,,Reward Points,The Reward Points can be converted into Fabfamily Rewards and can be redeemed against shopping at a rate of 1 Reward Point = 1 Fabfamily Reward = Re. 1.,,You get gift vouchers worth ₹750 from Aditya Birla Fashion/Yatra/BATA/Hush Puppies on spending ₹1 lakh or more in a quarter.,"{""domestic"": ""N/A"", ""international"": ""N/A""}",,3.5% per month,3.5% on all foreign currency spends,"1% fuel surcharge waiver for all fuel transactions up to Rs. 3,000 | 2.5% of the cash amount withdrawn or Rs. 500 (whichever is higher) | Rs. 99",Get up to 2 Reward Points on every Rs. 100 you spend. 5 Reward Points on every Rs. 100 spent on Fabindia stores. Gift vouchers worth Rs. 500 as a welcome gift. Access to Fabfamily Gold Tier membership. Gift vouchers worth Rs. 750 on achieving the milestone spend. Spend-based renewal fee waiver. 1% fuel surcharge waiver.,[],[],,cardinsider.com,https://cardinsider.com/sbi-card/fabindia-sbi-card/
