card_name,issuing_bank,issuing_bank_raw,card_network,categories,joining_fee,annual_fee,fee_waiver_condition,reward_rate,reward_structure,redemption_options,welcome_benefits,milestone_benefits,lounge_access,eligibility,interest_rate_apr,forex_markup,other_charges,key_features,pros,cons,rating,source_site,source_url
IndusInd Platinum (Rupay) credit card,IndusInd Bank,IndusInd,Rupay,[],0,,,NA,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""UPI""}, {""child"": ""Earn 0.7 Reward Points per ₹100 spent"", ""name"": ""Education""}, {""child"": ""Earn 0.7 Reward Points per ₹100 spent"", ""name"": ""Government""}, {""child"": ""Earn 0.7 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 0.7 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],[],,,,"[{""mainTitle"": ""Insurance"", ""child"": ""Travel Insurance""}]","[""Travel Insurance""]",,,,savesage.club,https://savesage.club/credit-card/indusind-platinum-rupay
IndusInd EazyDiner Platinum credit card,IndusInd Bank,IndusInd,,"[""Experience"", ""Travel Booking"", ""Hotel Transfer""]",0,,,0.5% to 1%,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""EazyPay""}, {""child"": ""Earn 0.7 Reward Points per ₹100 spent"", ""name"": ""Rent""}, {""child"": ""Earn 0.7 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 0.7 Reward Points per ₹100 spent"", ""name"": ""Government""}, {""child"": ""Earn 0.7 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""UPI""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],[],,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""Discounts of 20%""}, {""mainTitle"": ""EazyDiner"", ""child"": ""EazyDiner""}]","[""Discounts of 20%"", ""EazyDiner""]",,,,savesage.club,https://savesage.club/credit-card/indusind-eazydiner-platinum
IndusInd EazyDiner Signature credit card,IndusInd Bank,IndusInd,,"[""Experience"", ""Travel Booking"", ""Hotel Transfer""]",2999,,,0.5% to 1.5%,"[{""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Shopping""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Travel""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Entertainment""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Hotels""}, {""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Rent""}, {""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Education""}, {""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""UPI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Dining""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""CALENDAR"", ""benefits"": ""The Postcard Hotel stay voucher worth INR 7,500.Enjoy 12 months EazyDiner Prime membership worth INR 3,550. Enjoy GUARANTEED 25% up to 50% OFF at over 2000+ premium restaurants & bars.Unlock more Prime-exclusive benefits like 3X EazyPoints and redeem them for FREE luxury hotel stays & FREE meals & exclusive EazyEvents"", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 2999, ""cycleType"": ""CALENDAR"", ""benefits"": ""12 months EazyDiner Prime Membership will be renewed.Also, you would get 2000 welcome bonus EazyPoints and INR 7500 voucher of The Postcard Hotel"", ""milestoneType"": ""YEAR""}]",[],,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""Discounts of 25%""}, {""mainTitle"": ""EazyDiner"", ""child"": ""Alcoholic Beverages""}, {""mainTitle"": ""EazyDiner"", ""child"": ""EazyDiner""}]","[""Discounts of 25%"", ""Alcoholic Beverages"", ""EazyDiner""]",,,,savesage.club,https://savesage.club/credit-card/indusind-eazydiner-signature
IndusInd Platinum Aura Edge credit card,IndusInd Bank,IndusInd,,[],0,,,NA,"[{""child"": ""Earn 0.5 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Hotels""}, {""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Departmental Stores""}, {""child"": ""Earn 2.5 Reward Points per ₹100 spent"", ""name"": ""Flights""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Electronics""}, {""child"": ""Earn 1.5 Reward Points per ₹100 spent"", ""name"": ""Restaurant""}, {""child"": ""Earn 1.5 Reward Points per ₹100 spent"", ""name"": ""Transportation & Tolls""}, {""child"": ""Earn 1.5 Reward Points per ₹100 spent"", ""name"": ""Movies""}, {""child"": ""Earn 1.5 Reward Points per ₹100 spent"", ""name"": ""Hospitals""}, {""child"": ""Earn 1.5 Reward Points per ₹100 spent"", ""name"": ""Book""}, {""child"": ""Earn 1.4 Reward Points per ₹100 spent"", ""name"": ""Electricity/Cellphone Bills""}, {""child"": ""Earn 1.4 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 0.5 Reward Points per ₹100 spent"", ""name"": ""Rent""}, {""child"": ""Earn 0.5 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 0.5 Reward Points per ₹100 spent"", ""name"": ""Wallets""}, {""child"": ""Earn 0.5 Reward Points per ₹100 spent"", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],[],,,,"[{""mainTitle"": ""Concierge"", ""child"": ""24x7 Concierge Services""}, {""mainTitle"": ""Insurance"", ""child"": ""Travel Insurance""}, {""mainTitle"": ""Insurance"", ""child"": ""Lost Baggage: Rs 1 lakh.""}, {""mainTitle"": ""Insurance"", ""child"": ""Delayed Baggage: Rs 25,000.""}, {""mainTitle"": ""Insurance"", ""child"": ""Loss of Passport: Rs 50,000.""}, {""mainTitle"": ""Insurance"", ""child"": ""Lost Ticket: Rs 25,000.""}, {""mainTitle"": ""Insurance"", ""child"": ""Missed Connection: Rs 25,000.""}, {""mainTitle"": ""Insurance"", ""child"": ""Air Accident Insurance: Rs 25 lakh.""}]","[""24x7 Concierge Services"", ""Travel Insurance"", ""Lost Baggage: Rs 1 lakh."", ""Delayed Baggage: Rs 25,000."", ""Loss of Passport: Rs 50,000."", ""Lost Ticket: Rs 25,000."", ""Missed Connection: Rs 25,000."", ""Air Accident Insurance: Rs 25 lakh.""]",,,,savesage.club,https://savesage.club/credit-card/indusind-platinum-aura-edge
IndusInd Club Vistara Explorer credit card,IndusInd Bank,IndusInd,,"[""Experience"", ""Travel Booking"", ""Hotel Transfer""]",40000,,,3% to 6%,"[{""child"": ""Earn 2 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 6 Reward Points per ₹200 spent"", ""name"": ""Hotels""}, {""child"": ""Earn 6 Reward Points per ₹200 spent"", ""name"": ""Travel""}, {""child"": ""Earn 6 Reward Points per ₹200 spent"", ""name"": ""Flights""}, {""child"": ""Earn 1 Reward Points per ₹200 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 1 Reward Points per ₹200 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 1 Reward Points per ₹200 spent"", ""name"": ""Government""}, {""child"": ""Earn 1 Reward Points per ₹200 spent"", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],"[{""maintitle"": ""Domestic lounge"", ""limit"": [""1 per quarter""], ""eligibility"": [""No explicit spend condition""]}, {""maintitle"": ""International lounge"", ""limit"": [""16 per year""], ""eligibility"": [""4 Complimentary Lounge Access using Priority Pass.""]}]",,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""BOGO""}, {""mainTitle"": ""Concierge"", ""child"": ""24x7 Concierge Services""}, {""mainTitle"": ""EazyDiner"", ""child"": ""Get Rs 3,000 Off""}, {""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹3000 off""}, {""mainTitle"": ""Insurance"", ""child"": ""Air Accident Cover""}, {""mainTitle"": ""Priority Pass"", ""child"": ""Priority Pass""}]","[""BOGO"", ""24x7 Concierge Services"", ""Get Rs 3,000 Off"", ""Upto ₹3000 off"", ""Air Accident Cover"", ""Priority Pass""]",,,,savesage.club,https://savesage.club/credit-card/indusind-club-vistara-explorer
IndusInd Samman credit card,IndusInd Bank,IndusInd,,"[""Airline Transfer"", ""Travel Booking""]",0,,,1% to 3%,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Retail""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],[],,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""One Free Movie Ticket Every""}]","[""One Free Movie Ticket Every""]",,,,savesage.club,https://savesage.club/credit-card/indusind-samman
IndusInd Solitaire credit card,IndusInd Bank,IndusInd,,"[""Airline Transfer"", ""Travel Booking""]",30000,,,2% to 5%,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn null Reward Points per ₹100 spent"", ""name"": ""Wallets""}, {""child"": ""Earn 0.7 Reward Points per ₹100 spent"", ""name"": ""Government""}, {""child"": ""Earn 0.7 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 0.7 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 0.7 Reward Points per ₹100 spent"", ""name"": ""Education""}, {""child"": ""Earn 0.7 Reward Points per ₹100 spent"", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 1, ""cycleType"": ""STATEMENT"", ""benefits"": ""5000 Bonus Reward Points"", ""milestoneType"": ""DAYS""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""4 per quarter""], ""eligibility"": [""No explicit spend condition""]}, {""maintitle"": ""International lounge"", ""limit"": [""4 per  quarter""], ""eligibility"": [""No explicit spend condition""]}]",,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""EazyDiner Prime""}, {""mainTitle"": ""Golf"", ""child"": ""Complimentary Golf Rounds""}, {""mainTitle"": ""Moneycontrol Pro"", ""child"": ""Moneycontrol Pro""}, {""mainTitle"": ""Taj Epicure Preferred"", ""child"": ""Taj Epicure Preferred""}]","[""EazyDiner Prime"", ""Complimentary Golf Rounds"", ""Moneycontrol Pro"", ""Taj Epicure Preferred""]",,,,savesage.club,https://savesage.club/credit-card/indusind-solitaire
IndusInd Nexxt credit card,IndusInd Bank,IndusInd,,[],10000,,,NA,"[{""child"": ""Earn 1 Reward Points per ₹150 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],[],,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""Buy One Get One Free""}]","[""Buy One Get One Free""]",,,,savesage.club,https://savesage.club/credit-card/indusind-nexxt
IndusInd Duo Plus credit card,IndusInd Bank,IndusInd,,"[""Experience"", ""Travel Booking"", ""Hotel Transfer""]",1500,,,0.5% to 1.5%,"[{""child"": ""Earn 1 Reward Points per ₹150 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],[],,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""Buy One Get One Free""}]","[""Buy One Get One Free""]",,,,savesage.club,https://savesage.club/credit-card/indusind-duo-plus
IndusInd Crest credit card,IndusInd Bank,IndusInd,,"[""Experience"", ""Travel Booking"", ""Hotel Transfer""]",75000,,,2% to 4%,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 2.5 Reward Points per ₹100 spent"", ""name"": ""International""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""Club ITC Culinaire membership"", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 1000000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""International lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""No explicit spend condition""]}, {""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""card should have been used for a minimum amount of ₹2,500 for purchase transactions during the billing month.""]}, {""maintitle"": ""Add on card domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""As per primary card.""]}]",,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""Buy One Get One Free""}, {""mainTitle"": ""CLUB ITC"", ""child"": ""Club ITC Culinaire membership""}, {""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹3000 off""}, {""mainTitle"": ""Golf"", ""child"": ""Complimentary Golf Rounds/Lessons""}, {""mainTitle"": ""Insurance"", ""child"": ""Personal Accident""}]","[""Buy One Get One Free"", ""Club ITC Culinaire membership"", ""Upto ₹3000 off"", ""Complimentary Golf Rounds/Lessons"", ""Personal Accident""]",,,,savesage.club,https://savesage.club/credit-card/indusind-crest
